Date,Upper West Side,Upper East Side,East Brooklyn,Washington Heights,Astoria-Long Island City,Williamsburg,Bedford-Stuyvesant,Flatbush,Jamaica,Harlem,Williams Bridge,East Harlem,Bushwick,Corona,Sunset Park,Borough Park,Bensonhurst,Soundview,Lower East Side,Canarsie,South Bronx,Flushing,Gravesend-Sheepshead Bay,Forest Hills,East Village,Ridgewood,Jackson Heights,Mapleton-Flatlands,Queens Village,Park Slope,Gramercy,Brownsville,Woodhaven-Richmond Hill,Bay Ridge,Bayside,Maspeth,Hamilton Heights,Chelsea,Woodside,Sunny Side,Greenwich Village,Coney Island,Morningside Heights,Parkchester,Dyker Heights,Wakefield-Williamsbridge,Morris Park,Saintalbans,Throggs Neck,Whitestone,Fort Green,Greenwood,Kings Bridge,Glendale,Middle Village,Clinton,Financial District,Auburndale,Laurelton,Rosedale,Howard Beach,College Point,Ettingville,Douglastown-Little Neck,Great Kills,West Village,Nkew Gardens,North Sutton Area,Midtown,Port Richmond,Baychester,Spuyten Duyvil,The Rockaways,Battery Park,Ardon Heights,Mariners Harbor,Riverdale,Oakwood,Carroll Gardens,Boerum Hill,Rosebank,Rossville,Murray Hill,Tottensville,Huguenot,Downtown,Richmondtown,Eastchester,Prince's Bay,Midland Beach,Little Italy,South Beach,Springfield Gardens,Country Club,Cobble Hill,Woodlawn-Nordwood,Annandale,Clearview,New Brighton,Woodrow,Westerleigh-Castleton,Garment District,Todt Hill,City Island,Utopia,Bloomfield-Chelsea-Travis
2012-10,0.021219417,0.045548827,0.024721775,-0.033151905,0.038441889,0.091326492,0.047402964,0.018713274,-0.008445672,-0.049329889,0.018563696,-0.030055539,0.045340934,0.020828458,0.01421611,0.004371496,0.028014335,0.019480926,0.036199736,0.026793053,0.001528624,0.013220074,0.018739709,0.000684243,0.00551829,-0.013324897,0.033579537,0.028995309,0.02290942,0.089057622,0.028166154,0.022992385,-0.010850897,0.027082091,0.03610604,0.009169556,-0.055046921,-0.001854735,0.030354812,0.019766792,0.004602396,-0.008912079,0.025852268,0.033197708,0.01392037,0.034152454,-0.004355846,-0.003084146,-0.001736438,0.014015622,0.086832448,0.10000232,0.009863182,-0.004849304,0.001855956,0.012564694,0.031910073,0.026783812,0.004130762,0.012108313,-0.006018944,0.013010911,-0.036884726,0.02974574,-0.030434378,-0.015816001,-0.007940044,0.025317254,0.020855278,-0.053086211,-0.008328676,0.025768148,-0.008352532,0.035297949,-0.017543671,-0.048282306,0.015535245,-0.003505253,0.089449557,0.079360082,-0.001729521,-0.013707688,0.031131913,-0.105151054,-0.079234906,0.085307371,-0.016011755,-0.000197855,-0.136855407,-0.039460684,-0.01001854,0.003692554,-0.0029581,-0.029643242,0.083423135,0.052731692,-0.069148552,0.009313232,-0.040498318,-0.053410031,-0.048877624,0.023716519,-0.165317712,-0.011982724,0.035374536,-0.018044155
2012-11,0.014979463,0.039954678,0.033452917,-0.041837352,0.054314831,0.089477118,0.049713122,0.02907593,0.000542446,-0.062702116,0.023627494,-0.039371229,0.051833807,0.020205603,0.009472545,-0.006918189,0.013270265,0.029066295,0.036795307,0.044983553,0.005248041,0.024656089,0.018095823,0.001831386,0.000351998,-0.007383516,0.03651869,0.046240298,0.032392376,0.094014716,0.019001838,0.034418374,-0.004267854,0.023522418,0.059244415,0.013801644,-0.071912701,-0.011976832,0.03726839,0.026747212,-0.003738552,-0.001369045,0.016103666,0.027953777,-0.008668767,0.022594124,0.00581117,0.009480504,-0.003010199,0.026294781,0.102168946,0.104281312,0.009831411,0.005935903,0.005854765,0.0107002,0.038198912,0.054919516,0.015502569,0.01871106,-2.9926E-05,0.017033274,-0.011175561,0.045960181,-0.004781831,-0.022090149,-0.005580824,0.012171595,0.017572132,-0.040734915,-0.002678931,0.02453478,-0.001123574,0.040038935,-0.011640104,-0.038067451,0.003681371,0.032089932,0.107689345,0.089520991,0.008569434,-0.009396345,0.019466887,-0.098584722,-0.079784947,0.103970181,0.016489209,-0.000858492,-0.137868418,-0.028836338,-0.012796496,0.010181785,0.007873843,-0.026591413,0.096867506,0.05076109,-0.050191939,0.022619999,-0.023509055,-0.048095034,-0.035397711,0.0179831,-0.176980095,-0.017458925,0.050599633,-0.016444846
2012-12,0.018212935,0.035403057,0.040194837,-0.032441138,0.068174434,0.104445508,0.053910236,0.042463335,0.01126231,-0.054985805,0.022741693,-0.039709491,0.055457058,0.026105033,0.016513446,0.00010061,0.017417038,0.030100012,0.043245187,0.049882669,-0.003142964,0.03565677,0.029617353,0.012989848,0.00171753,0.004458711,0.046059387,0.055028189,0.04371441,0.115822161,0.01814598,0.036119731,0.008247217,0.036492161,0.078892388,0.023736337,-0.066285891,-0.012312746,0.04605974,0.0390802,-0.005755273,0.012607949,0.038517693,0.026340191,-0.006409985,0.023611738,0.006789266,0.022011451,-0.002631669,0.038228822,0.127557811,0.110705117,0.008237714,0.021487652,0.015679707,0.016979576,0.040584186,0.072912102,0.025649143,0.031322086,0.009490432,0.021703905,0.011569284,0.056275596,0.016864602,-0.016997903,0.005073435,0.002852065,0.015759399,-0.021237537,-0.008037016,0.025075369,0.010853573,0.040938825,-0.000137741,-0.017453166,0.007756626,0.059422135,0.14565214,0.118440599,0.01365424,0.00216541,0.020133589,-0.091919666,-0.069296994,0.128456286,0.042414104,-0.001136872,-0.125993688,-0.01321801,-0.011331637,0.017994845,0.017433376,-0.022552419,0.126593865,0.047309427,-0.029960654,0.040613223,-0.005229396,-0.034098094,-0.009858694,0.020278643,-0.167041085,-0.030405757,0.068925971,-0.021787609
2013-01,0.016307476,0.028356806,0.046952611,-0.028049885,0.066327297,0.114415015,0.062761681,0.049545181,0.007493562,-0.051723381,0.010088323,-0.043655721,0.056191401,0.029906169,0.011518785,-0.004813407,0.01119447,0.021199496,0.035298202,0.054130325,-0.014279779,0.035718026,0.03982288,0.020362711,-0.002903012,-0.001072738,0.052781882,0.062616112,0.033838273,0.12799992,0.014086047,0.036110821,0.005693395,0.037266224,0.080197941,0.02685118,-0.066673326,-0.020042919,0.044385784,0.043305505,-0.015787474,0.018679803,0.05728303,0.020647151,-0.011884408,0.011553086,0.003750655,0.013398287,-0.004432737,0.048763985,0.13690558,0.11116669,-0.00055538,0.020066668,0.022755356,0.01320188,0.025858522,0.079766337,0.017015896,0.025652752,0.007534256,0.024775594,0.028539668,0.05444009,0.027887236,-0.017863109,0.006695201,-0.009075248,-0.001619149,-0.01207937,-0.012911048,0.01943932,0.007094268,0.022426021,0.010562797,-0.007214265,0.007524073,0.067683894,0.164806059,0.132408385,0.024951307,0.009158307,0.019635656,-0.088281878,-0.056709839,0.1377537,0.049533184,-0.012323743,-0.107659888,0.009046897,-0.02770245,0.030888388,0.012434193,-0.020587834,0.146568543,0.031206875,-0.014243717,0.048811343,0.008459664,-0.02497612,0.009544112,0.018742417,-0.154500033,-0.038188748,0.077812592,-0.02822094
2013-02,0.006335105,0.022954399,0.047955137,-0.008200458,0.058697574,0.119016094,0.076026645,0.052195363,0.000689273,-0.036315654,-0.001858341,-0.031704445,0.060317889,0.027687961,0.019328486,-0.005063513,0.004346347,0.01169459,0.021740089,0.045765366,-0.018528583,0.02994998,0.041925346,0.021113311,-0.011753126,-0.00900669,0.053406752,0.060508476,0.019818279,0.134326576,0.003750968,0.036026096,0.001285987,0.039074037,0.07582466,0.027496513,-0.054745452,-0.029506003,0.042016046,0.043294505,-0.030367866,0.016475845,0.066971106,0.021427769,-0.008550906,0.00274236,-0.006899744,0.001206816,-0.004429106,0.053474691,0.138649535,0.113540037,-0.008030273,0.014982132,0.029058517,0.00664988,0.015365787,0.078685995,0.0024178,0.01634942,0.009092565,0.023091882,0.036115599,0.048567778,0.031189693,-0.020516529,0.006426345,-0.022159914,-0.023017464,-0.00315746,-0.0152762,0.014357912,0.00688933,0.007849658,0.027421398,0.00330974,0.007779044,0.068701797,0.171804153,0.137978713,0.035969818,0.025623557,0.014598513,-0.072719561,-0.036107662,0.14491176,0.052685511,-0.020946221,-0.080343637,0.026160462,-0.043203192,0.040785992,0.004999038,-0.016865569,0.158632721,0.015850227,-0.003438181,0.051795088,0.018677793,-0.004946359,0.026445718,0.016212158,-0.131744131,-0.035739854,0.076136291,-0.016376347
2013-03,0.009249263,0.026402034,0.053949274,-0.003518075,0.057795785,0.132307509,0.095436554,0.061646945,-0.002482881,-0.029384875,-0.003870567,-0.023458907,0.07531277,0.035633065,0.027840577,0.002368113,0.001134344,0.009024063,0.017836356,0.052414005,-0.015549698,0.031934483,0.049578944,0.027292836,-0.020004912,-0.01392904,0.063729274,0.066651102,0.012513763,0.139052788,0.002986378,0.041532059,0.001688337,0.046375659,0.081990522,0.038207578,-0.050213539,-0.032563016,0.049178909,0.049958861,-0.034264993,0.016801716,0.058458277,0.027115955,-0.004039798,0.005162464,-0.013327116,-0.004339359,-0.000881716,0.063663117,0.144242489,0.124289653,-0.005590265,0.014768912,0.04247015,0.001322081,0.016347485,0.088140684,-0.006106556,0.008965978,0.013662681,0.03028603,0.043716301,0.05600033,0.032944559,-0.020746747,0.004441677,-0.018979423,-0.02407626,0.000798118,-0.01351086,0.012954512,0.012091647,0.009411946,0.044712794,0.005127775,0.015171574,0.070967853,0.174362145,0.144311228,0.056089361,0.04303186,0.020559976,-0.039817996,-0.017818263,0.155118959,0.057042819,-0.019806646,-0.05328289,0.040579074,-0.04969903,0.049577932,0.000618095,-0.01211641,0.171308342,0.012524677,0.005353536,0.058601611,0.032553796,0.01539377,0.034129792,0.020456211,-0.116738766,-0.025082335,0.077887561,0.008650316
2013-04,0.017868772,0.040920562,0.060863269,0.010536176,0.065445152,0.138665241,0.109155101,0.072123408,0.00591445,-0.016256881,0.004877976,-0.010708731,0.098553119,0.042844509,0.044380318,0.023640262,0.01209255,0.017208539,0.02062172,0.062462293,-0.00197865,0.036720591,0.057599765,0.037399881,-0.022124331,-0.008566299,0.068675851,0.076871434,0.014383384,0.146328467,0.01011603,0.050386804,0.013082486,0.058846868,0.095032986,0.045942762,-0.039124713,-0.021619812,0.054028531,0.058896148,-0.024802101,0.015799725,0.056204091,0.039966209,0.00899518,0.013330038,-0.010296292,0.003442915,0.002163238,0.071806985,0.155106952,0.142020065,0.006380395,0.021413582,0.051867086,0.004665592,0.022405647,0.101758557,0.00048225,0.015612034,0.029283486,0.036241848,0.053177829,0.0696975,0.033859973,-0.00990967,0.012819278,-0.001144641,-0.008492494,0.019273183,-0.003588875,0.024365017,0.02597074,0.021052811,0.065473836,0.022568623,0.035254802,0.070352813,0.189783986,0.157660122,0.061356311,0.066057158,0.031707047,-0.001201456,0.011486189,0.167212946,0.059611434,-0.009924201,-0.023070084,0.041519999,-0.039203518,0.046190278,0.008445561,-0.008491011,0.185235909,0.018834614,0.017991756,0.062278253,0.040874895,0.041223666,0.047916419,0.025453142,-0.109281244,-0.01249565,0.081589501,0.035393681
2013-05,0.037608419,0.054945975,0.067683355,-0.000256969,0.071512974,0.14677409,0.125862139,0.092697604,0.011288041,-0.01659257,0.012538513,-0.018788357,0.11903451,0.050990112,0.061261751,0.051239089,0.027318402,0.030002169,0.032816045,0.070558674,0.006146022,0.041753313,0.06666997,0.047868272,-0.008295563,-0.003812357,0.07095069,0.090836898,0.019084929,0.14947556,0.029543845,0.059251035,0.018447603,0.072178436,0.095927944,0.047598416,-0.029402132,0.00039527,0.055079701,0.061703107,0.002760152,0.019223649,0.061629877,0.049078728,0.024883591,0.01785019,0.001815175,0.011183961,0.006525627,0.077202847,0.163609919,0.158860596,0.017914435,0.024976021,0.056907731,0.014085317,0.027170467,0.099359825,0.010614403,0.020994428,0.036429637,0.043637001,0.059381802,0.080106569,0.036884944,0.010883179,0.018144541,0.029447435,0.018194793,0.031421512,0.005254248,0.033284098,0.0295603,0.025174229,0.080808964,0.03366513,0.046934162,0.066944825,0.213018874,0.175643523,0.050390567,0.085801803,0.049724683,0.029327966,0.036659148,0.177217159,0.057300247,-0.0029788,0.001697687,0.037645552,-0.014992047,0.029316762,0.013241655,-0.002934657,0.204587395,0.028524022,0.030535398,0.067088408,0.036477791,0.060675756,0.053648119,0.033669121,-0.117823676,-0.003457669,0.070037463,0.05196281
2013-06,0.047615521,0.062027522,0.081127953,-0.009302256,0.081771298,0.149751439,0.14160636,0.105706581,0.015311406,-0.019046199,0.021360653,-0.02774628,0.148537773,0.064739474,0.073187302,0.065037501,0.038103122,0.03948986,0.040187134,0.073485148,0.009823303,0.048234648,0.073092338,0.058669458,0.004476628,0.003751465,0.071219934,0.096348931,0.022428458,0.147056709,0.039442178,0.072359638,0.019477397,0.077067818,0.091555421,0.05363994,-0.022242022,0.013879342,0.059895161,0.070043768,0.020110259,0.022447423,0.081913959,0.051619406,0.034077357,0.020380841,0.014456764,0.016378859,0.010162599,0.078392313,0.166971095,0.17197986,0.025528458,0.02717688,0.06395861,0.018206136,0.027289088,0.088416865,0.019379731,0.026207752,0.040994221,0.053071476,0.068415284,0.082956767,0.048067342,0.02100062,0.026251229,0.05223397,0.039056544,0.046963486,0.012742334,0.03783894,0.029985664,0.021730497,0.087724016,0.048697826,0.046662251,0.072831224,0.227615858,0.182362197,0.03808319,0.096523907,0.056380503,0.04433267,0.057797015,0.176382906,0.063107997,0.003874872,0.015298788,0.036638447,0.003756454,0.015991663,0.01788177,0.004950534,0.217682746,0.035546218,0.043708694,0.068276629,0.027048271,0.072841752,0.061181765,0.035792536,-0.115044325,0.010224311,0.054423362,0.061170752
2013-07,0.055434407,0.056758814,0.098559684,0.007211705,0.097428359,0.166281479,0.16291944,0.117820592,0.02318088,-0.016920042,0.022860727,-0.033137375,0.180101161,0.07586499,0.091244429,0.072688329,0.043092121,0.046683634,0.036647342,0.077342415,0.007576953,0.057309867,0.07559396,0.066279672,0.004647483,0.009805069,0.075365439,0.097742506,0.03547125,0.156416737,0.040255221,0.083840091,0.024369243,0.091597272,0.086524006,0.060005956,-0.009261441,0.015662999,0.069625672,0.082754795,0.023561658,0.039798114,0.090878481,0.049279686,0.044728184,0.024430025,0.018489482,0.027779584,0.015899508,0.076653147,0.178937909,0.190337216,0.025141718,0.030864655,0.068501248,0.023807958,0.026822166,0.082295237,0.031376716,0.032300964,0.041695025,0.06396444,0.07623044,0.083978314,0.061710551,0.022999569,0.033454332,0.05053699,0.043806035,0.05857367,0.014227825,0.027856863,0.03131388,0.012712172,0.092900387,0.059261588,0.027450932,0.084436447,0.24878745,0.197976027,0.048766423,0.101728463,0.057869923,0.045154799,0.071538519,0.184563524,0.067190565,0.005364617,0.016583993,0.052338896,0.003223395,0.030999478,0.024589583,0.016731908,0.242816566,0.040896297,0.05216683,0.072595018,0.030647634,0.077977636,0.072286528,0.038816936,-0.091298892,0.023541659,0.041953308,0.074494769
2013-08,0.041817287,0.041187701,0.102699729,0.034047321,0.106661796,0.174626162,0.179337786,0.113962129,0.032539963,-0.012018266,0.019652858,-0.034005138,0.206093663,0.083219581,0.091577833,0.062530404,0.038114252,0.043432593,0.02290868,0.075950051,-0.000511892,0.066695229,0.069977085,0.074207136,-0.01036277,0.023235525,0.083947004,0.093797685,0.053500985,0.16477417,0.025547593,0.086208707,0.036693859,0.09656863,0.090019966,0.067266183,-0.003480253,0.00296914,0.077383331,0.096926955,0.008382729,0.05225433,0.085780511,0.042780408,0.038691265,0.019946361,0.018431279,0.036514523,0.014586554,0.076366205,0.189460543,0.202634435,0.018754684,0.044951623,0.074507192,0.015250221,0.016879986,0.086347287,0.038928553,0.039300261,0.048666769,0.066590509,0.0838362,0.083683174,0.071427587,0.009354575,0.045093897,0.032324985,0.031664929,0.065174449,0.010425231,0.0211943,0.038937361,0.001097917,0.097877114,0.064278261,0.010372438,0.095287647,0.269832576,0.209988728,0.067801164,0.101911649,0.040239025,0.042302159,0.078381652,0.187226252,0.074758873,0.002202448,0.01332426,0.066751416,-0.017320148,0.056481253,0.030412769,0.017851473,0.258640495,0.039551036,0.055871134,0.076145236,0.037189017,0.080276804,0.084766942,0.033098153,-0.098370364,0.026398461,0.0486734,0.084904353
2013-09,0.028946698,0.026843277,0.107715571,0.068227977,0.105838263,0.176142783,0.204869826,0.111523748,0.03981132,-0.005814511,0.008174212,-0.036782221,0.229578895,0.078516549,0.084533605,0.053228592,0.02808803,0.029299938,0.012767888,0.068724275,-0.013618247,0.066592624,0.053840669,0.073014537,-0.018648559,0.02929068,0.085665496,0.085186602,0.076381848,0.171232888,0.017858688,0.079527219,0.049274905,0.108598217,0.087542271,0.063777494,-0.00094124,0.00536263,0.076139114,0.100239364,0.009596161,0.059130922,0.069732707,0.038090166,0.033544212,0.014722738,0.007578303,0.045516792,0.005159672,0.07229731,0.196689945,0.20453765,0.005333395,0.052175857,0.072693927,0.017039293,0.01000278,0.088229222,0.046159396,0.044209198,0.057082945,0.057976518,0.094535496,0.07738536,0.07687292,0.009404983,0.054610478,0.018751003,0.01898943,0.064340211,0.002155033,0.024354423,0.047444046,-0.00833752,0.110209146,0.061329739,0.009395521,0.101796097,0.28964949,0.225218422,0.079820783,0.113793903,0.031435171,0.048375864,0.097922222,0.191287352,0.07701636,-0.005405954,0.024558396,0.074793152,-0.014858182,0.080823476,0.033574888,0.00724739,0.270527851,0.032976509,0.070086211,0.075361029,0.035368178,0.097250019,0.096636687,0.032525235,-0.088943334,0.018877391,0.06507835,0.096324902
2013-10,0.035611531,0.024809122,0.121948313,0.074190995,0.117630284,0.179566279,0.241726146,0.117123619,0.054537348,-0.002739401,0.013171918,-0.029874617,0.265783905,0.093886457,0.08243154,0.050316172,0.023519029,0.028703462,0.030227301,0.062258716,-0.006256955,0.077651177,0.049434798,0.08658237,-2.47238E-05,0.048624149,0.105835396,0.085547535,0.104155842,0.179117434,0.034131036,0.077367585,0.074759722,0.115949642,0.097978825,0.071445667,0.000888578,0.023237605,0.083863986,0.11389568,0.031954021,0.066772126,0.074964809,0.048395564,0.028157147,0.024187405,0.014463751,0.058472805,0.009541732,0.083264845,0.206053157,0.216595175,0.004603134,0.071720693,0.07811235,0.029967734,0.018320567,0.101952545,0.057342335,0.05481104,0.081444532,0.067319734,0.111784429,0.086170339,0.090293961,0.024864418,0.074684738,0.038314199,0.030524538,0.048982392,0.007749222,0.041359371,0.068851027,0.001624842,0.125478646,0.046986553,0.022046464,0.113819949,0.300092957,0.235126969,0.083159439,0.126454295,0.04294611,0.075804365,0.126729917,0.201720267,0.090941455,0.00325787,0.053194374,0.087116326,0.008845355,0.098682151,0.041135412,0.006772051,0.273942212,0.038742748,0.097377765,0.0879609,0.021156046,0.122936556,0.096878335,0.048941286,-0.075458404,0.014989553,0.096357516,0.106207371
2013-11,0.043572099,0.023582745,0.134211278,0.080953572,0.132568592,0.172326696,0.268019716,0.127868923,0.063968547,-0.005580565,0.021399388,-0.021861927,0.300608835,0.110670312,0.074735508,0.045546796,0.0174492,0.030006265,0.046682222,0.057883405,0.007994943,0.089957711,0.045761008,0.098091193,0.014594353,0.052679878,0.127412624,0.077294109,0.128099234,0.172326696,0.046893566,0.077336147,0.085948913,0.109967552,0.114106873,0.075347266,-0.003635931,0.033406789,0.095148277,0.128728628,0.046288869,0.068949326,0.07220155,0.052289781,0.019889001,0.029288067,0.021436359,0.071428647,0.0114022,0.098554644,0.196123575,0.222064678,0.007835159,0.07340667,0.077959874,0.036882984,0.024834309,0.123552355,0.066157492,0.060103645,0.099183867,0.076914631,0.109394376,0.103136209,0.088989219,0.03597434,0.085207242,0.051232721,0.041263221,0.020071347,0.015897752,0.047233188,0.079526839,0.008384815,0.121999734,0.025490194,0.021991383,0.109820498,0.275853258,0.218759286,0.068433949,0.122961178,0.055425585,0.086043963,0.132074144,0.197763228,0.090162842,0.008895143,0.060700145,0.085815386,0.027720285,0.099514861,0.045255899,0.004958194,0.250376542,0.04579459,0.101641192,0.104779084,-0.005288439,0.126873319,0.073141854,0.056135111,-0.046115044,0.011981693,0.130039597,0.106494204
2013-12,0.061128618,0.027832572,0.129671985,0.048637286,0.15711973,0.178580572,0.281214951,0.148823695,0.074455875,-0.009754075,0.028693703,-0.0069782,0.325705064,0.138512863,0.085601647,0.058808459,0.028722157,0.03037858,0.06102965,0.058886844,0.013302239,0.1062196,0.061256633,0.117708748,0.028394406,0.066046559,0.149554183,0.078948404,0.143788872,0.164229514,0.062522008,0.082129586,0.093472794,0.1022342,0.134684174,0.087835838,-0.027403493,0.042043736,0.110990452,0.144730842,0.056861878,0.088338452,0.077760001,0.048163305,0.028471349,0.037887277,0.023695475,0.08189385,0.013609601,0.118309215,0.186279316,0.228901393,0.010734216,0.083891193,0.08688527,0.043597252,0.027882305,0.145247644,0.073661069,0.068236321,0.115051485,0.102490603,0.090185822,0.12402206,0.074046881,0.039434018,0.095640419,0.06216199,0.063547336,-0.003501433,0.016264966,0.036334323,0.092474229,0.011403142,0.104276189,0.004544287,0.012429296,0.093149537,0.249454411,0.1977335,0.044638703,0.099762436,0.074010658,0.074905366,0.107763388,0.193996405,0.077906652,0.013612765,0.039647523,0.076204021,0.036507628,0.082189105,0.052791515,0.005321454,0.233832313,0.051279007,0.081246204,0.122206524,-0.024903897,0.104565996,0.048961418,0.062151627,-0.047324365,0.003378082,0.151452108,0.094541636
2014-01,0.066272023,0.029253062,0.117771512,0.026830383,0.170740993,0.176084535,0.278984953,0.158357247,0.076666333,-0.013672343,0.023899646,-0.00331628,0.32784487,0.146889992,0.086317461,0.077818573,0.042977667,0.018689695,0.056502515,0.059304513,0.003665257,0.109285711,0.071582454,0.124494695,0.027519436,0.065327543,0.152706105,0.078114482,0.159233412,0.153860716,0.058611188,0.076856774,0.087857067,0.103358992,0.142411807,0.09242373,-0.042249932,0.044906652,0.119239509,0.151135871,0.05418532,0.095196197,0.080973392,0.029894797,0.047803515,0.033661475,0.013329582,0.088121893,0.003365307,0.122053017,0.173057157,0.229576325,0.006756832,0.085421745,0.088484948,0.038491495,0.02138154,0.152360357,0.077032685,0.071720161,0.111017795,0.110826122,0.059991012,0.133767221,0.049281875,0.037959976,0.097590113,0.060469035,0.070576817,-0.023449591,0.011542076,0.014751086,0.088078209,0.004148899,0.07330293,-0.018134713,-0.001798576,0.070723729,0.223639244,0.174040711,0.013499229,0.060724752,0.075523443,0.041978273,0.064720667,0.171707855,0.058903469,0.010748482,0.001900497,0.055138944,0.039922224,0.054985619,0.057603282,-0.006651383,0.216014636,0.04444662,0.044976846,0.124188818,-0.044528756,0.061745355,0.020033719,0.053002203,-0.069363488,-0.006150786,0.158811469,0.07574467
2014-02,0.076874684,0.040217014,0.126406654,0.002627625,0.190079239,0.192513886,0.289885065,0.173543483,0.091461012,-0.010247184,0.03118323,0.006120385,0.336626907,0.161043684,0.107239556,0.109304632,0.07358495,0.020958965,0.06348119,0.074002017,0.001604958,0.117948858,0.093791135,0.13625633,0.034552669,0.081772543,0.160525159,0.101246961,0.180498227,0.165340428,0.064369931,0.08737972,0.096183396,0.126017078,0.147664719,0.111454669,-0.045488125,0.050347723,0.137075616,0.174353194,0.062159506,0.111363493,0.095855151,0.026433327,0.080441278,0.03973581,0.021218632,0.10350048,0.009259386,0.12784874,0.181439918,0.24449031,0.00899952,0.096688691,0.101649221,0.045002878,0.031340142,0.156554054,0.092983741,0.087134225,0.117038893,0.129221178,0.053929275,0.144542789,0.046891733,0.043058119,0.108835425,0.072112437,0.081666067,-0.023388071,0.018752858,0.011705434,0.094065784,0.019566033,0.06033437,-0.021770271,0.002165932,0.07098919,0.232805093,0.180572431,0.006149146,0.034845231,0.084580973,0.019399578,0.051234439,0.168060526,0.060215194,0.019176891,-0.015224402,0.049644533,0.058148777,0.047733299,0.072993951,-0.005648973,0.233324429,0.04740729,0.041259625,0.128875557,-0.044488863,0.048369257,0.023367017,0.055969799,-0.067290369,0.001408747,0.163532709,0.070139001
2014-03,0.073842034,0.041207461,0.128404463,0.006425817,0.192944464,0.188590798,0.288026402,0.175226827,0.099226866,0.001218035,0.026784042,0.014545483,0.324768945,0.156792003,0.114130341,0.122629555,0.086441823,0.017220268,0.063580582,0.080517772,-0.00389731,0.114976696,0.108337821,0.13555396,0.030764192,0.088910559,0.153368703,0.119120984,0.18548233,0.167286706,0.06478438,0.090869503,0.099226866,0.144320036,0.13698655,0.111946413,-0.027575334,0.040579409,0.14197047,0.188915375,0.050702855,0.105584073,0.106097911,0.022674582,0.101451774,0.035302036,0.018725894,0.109433273,0.012247036,0.118792428,0.180651079,0.243097493,-0.002221057,0.098550419,0.09423603,0.039981096,0.03521863,0.145836008,0.098374123,0.093182394,0.114714941,0.126785555,0.057412987,0.138159605,0.050385123,0.039238496,0.114712058,0.068484711,0.071345215,-0.021699028,0.017491879,0.014462165,0.087692252,0.026629851,0.056451481,-0.015859177,0.008324909,0.073403161,0.239290244,0.18015128,0.006719173,0.021499039,0.082189595,-0.007653551,0.055030019,0.155054777,0.062592492,0.017290983,-0.023169922,0.045800791,0.052393179,0.049743226,0.081461368,-0.007481268,0.243810157,0.03725472,0.051500049,0.120936363,-0.05058902,0.043484609,0.031248132,0.049624441,-0.053172051,0.006026566,0.149677939,0.074724457
2014-04,0.06498021,0.042111274,0.135078251,0.020314425,0.196769447,0.192077284,0.294832258,0.181742066,0.100931988,0.012174886,0.018629556,0.027734856,0.317734676,0.163085368,0.126743329,0.126046343,0.09417746,0.019673914,0.064752105,0.093980697,-0.00700819,0.121085711,0.122041852,0.141256733,0.029822436,0.103455623,0.156213114,0.142218017,0.183091862,0.173881019,0.066882983,0.101395111,0.102696302,0.152308474,0.130989786,0.127852085,-0.01280746,0.033755743,0.154364106,0.21742951,0.047283311,0.10495468,0.09982465,0.027079535,0.109520819,0.026478319,0.023658409,0.11054685,0.02312858,0.114900907,0.184124843,0.238811526,-0.007291632,0.104956434,0.102061038,0.038730121,0.041345598,0.138751644,0.100663058,0.096663053,0.118776724,0.132956138,0.069943618,0.137550363,0.062888543,0.039182534,0.123419614,0.060671979,0.063771746,-0.012274599,0.01311545,0.025567782,0.089408926,0.035036951,0.063781967,0.000963932,0.018677074,0.081264779,0.251597412,0.191359692,0.021554882,0.019320448,0.081499234,-0.022591383,0.069753025,0.156655036,0.07192439,0.009236159,-0.018883433,0.04730762,0.048306627,0.057127516,0.085535131,0.001509622,0.262835727,0.028987181,0.073526248,0.115983719,-0.04231699,0.055974651,0.046520424,0.04925813,-0.032306587,0.015440367,0.141088512,0.084233349
2014-05,0.059018456,0.03111412,0.142486031,0.020427065,0.207124554,0.186418654,0.297239088,0.171966034,0.095706012,0.005746746,0.003253278,0.024739357,0.313212036,0.167340113,0.129421172,0.112626105,0.085403326,0.012337143,0.062449538,0.098574573,-0.01293888,0.126369129,0.117906833,0.146165153,0.026992108,0.115077547,0.15940289,0.144270885,0.172265813,0.174492629,0.063044751,0.111658272,0.102729768,0.146266346,0.126695196,0.13952307,-0.028555947,0.039232549,0.16691505,0.236111086,0.045101165,0.098575303,0.087692174,0.031081829,0.099053505,0.01537266,0.015696929,0.105859108,0.019481275,0.109063895,0.177623824,0.234505679,-0.016372789,0.110825458,0.108038999,0.03617801,0.032300227,0.134959064,0.09719106,0.092631582,0.113466041,0.133779827,0.07739256,0.135968027,0.064614183,0.048890494,0.131466704,0.048809313,0.055269809,-0.005959056,0.000932972,0.032391411,0.085415527,0.0278004,0.069760799,0.014583111,0.023623223,0.079284891,0.251585772,0.188724821,0.033641972,0.016595375,0.073534617,-0.032662716,0.077863022,0.148269059,0.071508384,-0.003516617,-0.018742336,0.043373342,0.035576334,0.061101862,0.083907143,-0.002044222,0.263627615,0.01844469,0.082915861,0.109063275,-0.039614792,0.054083751,0.04996932,0.043969123,-0.030777403,0.014742785,0.133019718,0.086492136
