Year,4819,5837,6719,8349,8731,10007,10329,10562,10957,13356,16920,18071,18131,20239,21970,25160,25294,26254,26352,27182,32192,35830,35961,37309,37557,42662,44302,45032,49994,50348,55801,56273,57348,193043,193182,193189,193285,193292,193406,193476,193526,193555,193587,193640,193861,193974,194257,194318,194379,194430,194737,195067,195069,195087,195119,195133,195167,195267,195511,196156,196213,196338,196350,196538,196583,196591,196592,196620,196623,196875,197042,197044,197231,197294,197303,197599,197623,197995,198184,198296,198432,198687,199001,199023,199080,199091,270796,270797,270800,270811,270812,270815,270816,270825,270828,270829,270835,270838,270841,270842,270844,270846,270848,270850,270853,270854,270855,270857,270861,270870,270873,270875,270881,270885,270886,270888,270891,270895,270900,270903,270904,270907,270908,270912,270917,270945,270946,270950,270952,270953,270957,270958,270964,270968,270969,272771,272785,272816,272869,272902,272982,272994,273278,273289,273478,273653,273757,273766,273860,273903,274117,274285,274415,274627,274676,275115,275164,275173,275247,275518,275552,275620,275754,276006,276060,276128,276254,276345,276623,343205,343206,343207,343210,343211,343212,343217,343218,343219,343220,343222,343223,343224,343225,343226,403110,403122,403125,403131,403136,403199,403202,403203,403204,403206,403207,403210,403215,403217,403218,403219,403220,403221,403222,403223,403224,403225,403226,403228
2011-12,1772,1675,1655,1686,1679,1599,1643,1618,1653,1710,1818,1602,1703,2861,1622,1625,1624,1693,1613,1622,1721,1736,1614,1770,1675,1676,1658,1665,1621,1639,1685,1606,1679,1799,1589,1661,1593,1634,1648,1671,1534,1801,1646,1554,1550,1676,1808,1645,1536,1560,1597,1803,1827,1825,1807,3408,1801,2342,1874,1711,1811,1696,1833,1721,1836,1825,1818,1805,1606,1809,1796,2152,1931,1844,1814,1796,1799,1797,1775,1791,1800,1918,2152,1814,1827,1687,1713,1768,1746,2084,1550,2006,2101,2298,2524,3233,3244,1730,2653,3083,1541,2110,2026,2320,1810,1673,1610,1978,1655,2342,3555,3109,1592,3304,1628,1667,2613,3440,1628,1634,1800,1558,1554,1981,1852,1658,3202,3105,3111,3082,2985,3146,3441,1794,1580,1903,1810,1719,3273,1667,1797,2203,1757,3197,1743,1821,1657,2160,3101,1811,1643,1627,1526,3022,1634,1642,1831,1635,1619,1618,1628,1671,1925,1807,1745,1624,3387,1625,1792,1523,1512,1614,1572,1499,1532,1562,1626,1652,1523,1533,1547,1552,1525,1584,1618,2151,1808,1596,1808,1817,1843,1808,1804,3370,3226,1572,1612,1649,1627,2162,2078,1614,1648,1663,1612,1793,1718,1763
2012-01,1763.790187,1688.099586,1645.274641,1690.091444,1698.058876,1593.486335,1653.242073,1607.42934,1666.189149,1711.005952,1802.631416,1594.482264,1701.046663,2870.267261,1628.343849,1618.384559,1612.408985,1677.144368,1614.400843,1613.404914,1710.010023,1735.904176,1613.404914,1768.769832,1654.238001,1680.132154,1646.27057,1671.168794,1622.368275,1627.34792,1666.189149,1598.46598,1664.197291,1792.672127,1593.486335,1677.144368,1592.490406,1605.437482,1645.274641,1664.197291,1529.746882,1797.651772,1646.27057,1542.693958,1538.710242,1673.160652,1793.668056,1647.266499,1523.771308,1562.612537,1590.498548,1803.627345,1809.602919,1802.631416,1793.668056,3343.333516,1794.663985,2342.424912,1844.460433,1701.046663,1812.590706,1704.034449,1813.586635,1724.948958,1815.578493,1807.611061,1807.611061,1797.651772,1613.404914,1798.647701,1788.688411,2177.100705,1886.289449,1837.48893,1814.582564,1796.655843,1788.688411,1787.692482,1777.733192,1786.696553,1788.688411,1906.208028,2175.108847,1806.615132,1805.619203,1690.091444,1722.9571,1762.794258,1736.900105,2096.430459,1528.750953,2029.703219,2103.401962,2313.542973,2509.740978,3177.01338,3239.756905,1705.030378,2651.16289,3066.465266,1518.791663,2122.324612,2036.674722,2333.461552,1794.663985,1653.242073,1608.425269,1993.849777,1654.238001,2339.437125,3522.600729,3091.36349,1565.600324,3249.716194,1616.392701,1651.250215,2635.228026,3436.950839,1635.315351,1629.339777,1788.688411,1532.734668,1522.775379,1945.049258,1830.517427,1658.221717,3159.086659,3024.63625,3078.416413,3069.453053,2980.815375,3107.298353,3359.26838,1793.668056,1571.575898,1885.29352,1792.672127,1712.001881,3272.62256,1667.185078,1797.651772,2213.950077,1752.834968,3175.021522,1739.887892,1801.635487,1645.274641,2186.064066,3063.477479,1823.545925,1636.31128,1618.384559,1515.803876,3006.709528,1628.343849,1641.290925,1812.590706,1639.299067,1616.392701,1610.417127,1617.38863,1669.176936,1894.256881,1802.631416,1743.871608,1624.360133,3326.402724,1632.327564,1782.712837,1500.864942,1505.844587,1594.482264,1554.645106,1497.877155,1505.844587,1529.746882,1624.360133,1643.282783,1505.844587,1514.807947,1516.799805,1541.698029,1518.791663,1560.620679,1606.433411,2153.19841,1802.631416,1585.518903,1797.651772,1805.619203,1814.582564,1803.627345,1797.651772,3321.423079,3185.976741,1544.685816,1608.425269,1637.307209,1599.461909,2183.076279,2103.401962,1621.372346,1644.278712,1669.176936,1608.425269,1782.712837,1713.993739,1751.839039
2012-02,1771.885259,1696.485886,1647.873133,1694.501692,1704.422662,1583.386827,1643.904745,1597.276185,1681.604431,1717.319923,1796.687684,1584.378924,1706.406856,2878.073424,1622.07861,1612.15764,1594.299894,1675.651849,1609.181349,1601.244573,1710.375244,1732.201378,1605.212961,1775.853647,1645.888939,1660.770394,1640.928454,1690.533304,1619.102319,1605.212961,1667.715073,1591.323603,1667.715073,1792.719296,1601.244573,1688.54911,1595.291991,1600.252476,1641.920551,1667.715073,1525.8452,1793.711393,1638.94426,1536.758268,1530.805686,1671.683461,1787.758811,1640.928454,1515.92423,1559.576499,1592.3157,1798.671878,1801.648169,1790.735102,1784.78252,3312.611914,1792.719296,2332.420069,1831.411079,1710.375244,1814.54543,1707.398953,1805.616557,1735.177669,1802.640266,1801.648169,1815.537527,1794.70349,1616.126028,1797.679781,1784.78252,2195.510682,1872.087057,1828.434788,1810.577042,1802.640266,1781.806229,1786.766714,1781.806229,1788.750908,1775.853647,1898.873676,2196.502779,1801.648169,1796.687684,1703.430565,1731.209281,1767.916871,1730.217184,2090.348399,1514.932133,2037.767257,2104.237757,2335.39636,2484.210912,3149.908005,3258.046579,1687.557013,2671.717246,3071.532341,1511.955842,2133.00857,2037.767257,2341.348942,1782.798326,1657.794103,1614.141834,2023.877899,1655.809909,2359.206688,3502.102443,3105.263639,1550.647626,3245.149318,1612.15764,1645.888939,2657.827888,3430.671459,1640.928454,1628.031192,1785.774617,1516.916327,1506.00326,1931.612877,1818.513818,1652.833618,3153.876393,3013.990715,3098.31896,3085.421699,2990.180386,3119.152998,3313.604011,1807.600751,1572.47376,1886.968512,1776.845744,1728.23299,3286.817392,1659.778297,1788.750908,2231.226174,1752.043319,3167.765751,1748.074931,1787.758811,1643.904745,2204.439555,3061.611371,1843.316243,1644.896842,1595.291991,1509.971648,3024.903782,1622.07861,1640.928454,1803.632363,1633.983774,1600.252476,1596.284088,1598.268282,1678.62814,1886.968512,1795.695587,1741.130252,1619.102319,3287.809489,1629.023289,1795.695587,1489.137611,1505.011163,1575.450051,1540.726656,1502.034872,1493.105999,1507.987454,1624.062804,1635.967969,1492.113902,1504.019066,1503.026969,1527.829394,1517.908424,1542.71085,1588.347312,2160.787286,1797.679781,1589.339409,1793.711393,1801.648169,1782.798326,1801.648169,1791.727199,3317.572399,3191.576079,1524.853103,1615.133931,1639.936357,1584.378924,2184.597615,2114.158727,1636.960066,1639.936357,1677.636043,1595.291991,1786.766714,1730.217184,1754.027513
2012-03,1775.402887,1712.312501,1664.008925,1697.525692,1698.511479,1569.373346,1622.605859,1581.202793,1699.497267,1723.156161,1789.203909,1569.373346,1714.284076,2885.399362,1606.833263,1604.861688,1577.259644,1681.753096,1595.989602,1584.160155,1712.312501,1724.141949,1592.046453,1784.274973,1634.435306,1633.449519,1638.378455,1716.25565,1607.81905,1583.174368,1675.838372,1579.231219,1677.809947,1791.175483,1602.890113,1682.738883,1595.989602,1589.089092,1632.463732,1652.179477,1522.055557,1783.289185,1636.406881,1520.083982,1526.984493,1659.079988,1781.317611,1632.463732,1504.311386,1557.543899,1584.160155,1791.175483,1800.047569,1787.232334,1786.246547,3331.960998,1784.274973,2310.685379,1822.720676,1705.41199,1808.919654,1715.269863,1807.933867,1743.857694,1787.232334,1805.962293,1822.720676,1786.246547,1613.733773,1800.047569,1774.4171,2207.177715,1869.052678,1805.962293,1803.990718,1794.132845,1778.360249,1790.189696,1773.431312,1785.26076,1761.601865,1901.583659,2230.836609,1789.203909,1793.147058,1729.070885,1750.758205,1776.388674,1733.999821,2101.698476,1510.226109,2046.494388,2125.357371,2365.889466,2440.809299,3143.675628,3249.154867,1684.710457,2717.815524,3063.826859,1508.254535,2159.859925,2062.266985,2329.415337,1772.445525,1662.03735,1606.833263,2069.167496,1655.136839,2367.861041,3516.303219,3105.229925,1540.785515,3252.112229,1595.989602,1639.364243,2662.611437,3462.084919,1639.364243,1617.676923,1786.246547,1496.425087,1496.425087,1922.285191,1808.919654,1653.165265,3136.775117,2990.8786,3104.244137,3084.528392,2983.978089,3128.888819,3322.103126,1807.933867,1569.373346,1885.811062,1771.459738,1764.559227,3266.899038,1657.108414,1783.289185,2250.552355,1754.701354,3153.533501,1757.658716,1783.289185,1656.122626,2222.950311,3052.983199,1848.351146,1665.980499,1572.330708,1498.396662,3011.580133,1613.733773,1641.335817,1803.990718,1621.620072,1580.217006,1578.245431,1578.245431,1705.41199,1875.953189,1790.189696,1735.971396,1604.861688,3314.216827,1620.634284,1815.820165,1481.638278,1504.311386,1555.572324,1527.97028,1510.226109,1482.624066,1497.410875,1623.591646,1624.577434,1479.666704,1494.453513,1497.410875,1507.268747,1512.197684,1523.041344,1572.330708,2193.376693,1791.175483,1587.117517,1787.232334,1799.061782,1749.772418,1796.10442,1787.232334,3321.117338,3204.79444,1515.155046,1610.776412,1634.435306,1564.44441,2205.20614,2108.598987,1646.264754,1638.378455,1694.56833,1577.259644,1798.075994,1745.829269,1750.758205
2012-04,1784.944256,1730.825218,1688.513971,1701.305743,1697.369813,1570.436071,1615.699266,1580.275896,1718.033446,1730.825218,1800.687976,1567.484123,1722.953358,2883.068726,1597.987581,1609.795371,1580.275896,1695.401848,1595.035633,1588.147756,1715.081498,1721.969376,1590.115721,1791.832133,1643.250776,1625.539091,1645.218741,1744.600973,1604.875458,1590.115721,1693.433883,1582.243861,1690.481936,1814.463731,1605.859441,1689.497953,1596.019616,1591.099703,1629.475021,1647.186706,1532.060753,1784.944256,1642.266793,1518.284998,1542.884561,1657.026531,1800.687976,1634.394933,1512.381103,1560.596246,1582.243861,1787.896203,1817.415678,1802.655941,1805.607888,3370.140064,1791.832133,2305.470998,1826.271521,1703.273708,1800.687976,1729.841236,1832.175416,1753.456816,1788.880186,1832.175416,1839.063293,1789.864168,1618.651213,1817.415678,1791.832133,2236.592223,1875.470646,1783.960273,1796.752046,1806.591871,1786.912221,1816.431696,1776.088413,1793.800098,1765.264606,1913.845963,2278.903471,1788.880186,1798.720011,1755.424781,1773.136466,1784.944256,1740.665043,2142.129903,1529.108806,2065.379268,2175.585308,2395.997389,2413.709074,3157.599844,3272.725796,1703.273708,2758.102949,3081.833191,1520.252963,2204.120801,2113.594411,2332.038526,1779.040361,1678.674146,1604.875458,2114.578393,1661.946443,2392.061459,3548.240897,3122.176474,1543.868543,3276.661726,1587.163773,1640.298828,2678.400366,3486.249999,1655.058566,1609.795371,1807.575853,1494.669418,1495.653401,1924.669771,1817.415678,1661.946443,3147.760019,2976.547064,3131.032316,3095.608946,2970.643169,3155.631879,3359.316256,1809.543818,1580.275896,1898.102243,1782.976291,1808.559836,3267.805884,1668.834321,1787.896203,2288.743296,1762.312658,3164.487721,1769.200536,1795.768063,1673.754233,2246.432048,3076.913279,1850.871083,1696.385831,1571.420053,1501.557296,3026.730171,1616.683248,1648.170688,1820.367626,1619.635196,1581.259878,1579.291913,1580.275896,1726.889288,1867.598786,1792.816116,1736.729113,1604.875458,3368.172099,1613.731301,1840.047276,1495.653401,1517.301016,1561.580228,1539.932613,1509.429156,1480.893663,1508.445173,1622.587143,1622.587143,1481.877646,1499.589331,1499.589331,1508.445173,1526.156858,1526.156858,1574.372001,2243.480101,1792.816116,1588.147756,1799.703993,1817.415678,1745.584956,1798.720011,1793.800098,3340.620589,3231.398531,1518.284998,1607.827406,1634.394933,1560.596246,2248.400013,2128.354148,1654.074583,1641.282811,1715.081498,1579.291913,1809.543818,1753.456816,1754.440798
2012-05,1800.494055,1750.371131,1711.059034,1706.145022,1709.093429,1578.380705,1621.624012,1582.311915,1733.66349,1745.457119,1809.339277,1575.432298,1731.697885,2878.628323,1598.036754,1614.744395,1588.20873,1711.059034,1595.088347,1592.13994,1718.921453,1740.543107,1593.122742,1796.562845,1648.159678,1637.348851,1646.194073,1767.078772,1600.985161,1603.933569,1710.076231,1586.243125,1707.127824,1839.806152,1614.744395,1705.162219,1604.916371,1596.071149,1628.503629,1637.348851,1539.068608,1785.752019,1662.901715,1521.378164,1562.655867,1649.142481,1821.132906,1652.090888,1525.309374,1581.329113,1577.397903,1777.889599,1834.89214,1811.304882,1817.201696,3423.10087,1792.631636,2304.671703,1815.236092,1699.265405,1780.838006,1745.457119,1853.565386,1759.216353,1786.734821,1854.548189,1848.651374,1796.562845,1628.503629,1835.874943,1803.442462,2261.428396,1863.393411,1759.216353,1781.820809,1820.150104,1790.666031,1847.668572,1774.941192,1796.562845,1771.992785,1941.034803,2326.293356,1786.734821,1794.59724,1774.941192,1785.752019,1789.683228,1743.491514,2176.907386,1547.91383,2088.455168,2206.391459,2427.522007,2425.556402,3177.400262,3295.336554,1719.904256,2825.556991,3093.862055,1526.292177,2238.82394,2186.735411,2338.086985,1783.786414,1686.488973,1597.053952,2160.199745,1662.901715,2381.330292,3592.142888,3157.744213,1555.77625,3296.319356,1588.20873,1651.108085,2668.308602,3540.054359,1667.815727,1610.813186,1826.046918,1500.739313,1492.876894,1917.447544,1813.270487,1664.867319,3167.572238,2901.232779,3138.088165,3106.638487,2971.994554,3171.503447,3407.376031,1811.304882,1590.174335,1900.739903,1789.683228,1832.926535,3278.628912,1693.36859,1791.648833,2312.534122,1768.061575,3158.727016,1776.906797,1802.45966,1689.43738,2264.376803,3089.930846,1855.530991,1725.80107,1583.294718,1506.636128,3024.083083,1617.692803,1652.090888,1840.788955,1622.606815,1597.053952,1587.225927,1588.20873,1748.405526,1854.548189,1790.666031,1745.457119,1604.916371,3420.152463,1612.778791,1865.359016,1509.584535,1532.188991,1576.415101,1557.741854,1519.41256,1482.066067,1524.326572,1625.555222,1628.503629,1488.945684,1509.584535,1497.790906,1511.55014,1541.034213,1539.068608,1584.27752,2277.153234,1790.666031,1587.225927,1815.236092,1833.909338,1750.371131,1795.580043,1794.59724,3350.37349,3235.385605,1524.326572,1606.881976,1633.417642,1565.604274,2293.860876,2150.371721,1657.987702,1657.987702,1733.66349,1589.191532,1829.978128,1759.216353,1757.250748
2012-06,1824.87534,1763.882202,1731.418112,1720.596749,1722.564269,1603.529274,1650.749768,1599.594233,1749.125797,1764.865962,1821.924059,1600.577993,1739.288194,2887.336454,1615.334398,1632.058323,1608.448076,1723.54803,1613.366877,1614.350637,1729.450592,1774.703565,1615.334398,1807.167654,1665.506173,1666.489933,1655.66857,1782.573647,1617.301918,1633.042083,1715.677947,1604.513035,1723.54803,1858.32319,1635.993364,1730.434352,1623.20448,1612.383117,1641.895926,1642.879686,1548.438698,1782.573647,1690.10018,1535.649814,1583.854068,1656.65233,1841.599265,1670.424974,1548.438698,1598.610473,1590.74039,1766.833483,1845.534306,1812.086456,1808.151415,3425.453333,1794.378771,2312.820444,1803.232613,1716.661708,1763.882202,1764.865962,1867.177032,1769.784763,1790.44373,1867.177032,1860.29071,1805.200134,1647.798487,1851.436868,1815.037737,2310.852923,1851.436868,1741.255715,1767.817243,1833.729182,1787.492449,1869.144553,1781.589887,1799.297572,1785.524928,1957.682979,2356.105897,1786.508688,1783.557408,1788.476209,1805.200134,1799.297572,1752.077078,2230.18458,1566.146383,2114.100865,2237.070902,2449.563124,2443.660563,3183.448302,3316.255941,1751.093318,2904.060379,3096.877396,1534.666054,2285.275156,2237.070902,2335.446931,1783.557408,1700.921543,1598.610473,2174.110243,1673.376255,2361.024698,3596.627624,3183.448302,1575.983986,3303.467057,1600.577993,1669.441214,2637.46134,3535.634486,1681.246337,1620.253199,1837.664224,1514.007088,1497.283163,1913.413766,1806.183894,1678.295056,3169.675657,2834.213398,3142.130369,3100.812437,2976.85864,3174.594459,3415.61573,1832.745422,1602.545514,1905.543684,1785.524928,1843.566785,3311.337139,1721.580509,1788.476209,2346.268294,1782.573647,3167.708137,1786.508688,1801.265093,1707.807865,2287.242676,3102.779958,1877.998395,1743.223236,1612.383117,1522.86093,3029.981696,1636.977124,1662.554892,1857.339429,1645.830967,1630.090802,1606.480555,1609.431836,1759.947161,1839.631744,1783.557408,1767.817243,1624.18824,3420.534532,1635.993364,1885.868478,1521.87717,1555.32502,1594.675432,1573.032705,1536.633574,1488.42932,1550.406219,1645.830967,1648.782248,1511.055807,1523.844691,1503.185725,1529.747252,1566.146383,1554.34126,1602.545514,2304.950362,1784.541168,1596.642952,1828.810381,1850.453107,1767.817243,1793.39501,1790.44373,3358.557633,3234.603837,1544.503657,1617.301918,1650.749768,1581.886548,2324.625568,2192.801689,1665.506173,1681.246337,1750.109558,1615.334398,1844.550546,1767.817243,1774.703565
2012-07,1845.434461,1763.655998,1746.906192,1732.126952,1722.274125,1616.848879,1660.201317,1608.966617,1757.744302,1791.243913,1797.155609,1618.819444,1749.862041,2927.274844,1629.657553,1654.289621,1619.804727,1742.965062,1622.760575,1625.716423,1740.994496,1811.934849,1622.760575,1817.846545,1673.009991,1672.024709,1662.171882,1786.3175,1627.686988,1655.274903,1729.171104,1612.907748,1745.92091,1848.390309,1659.216034,1735.0828,1648.377924,1635.56925,1658.230751,1657.245469,1560.687766,1773.508825,1714.391864,1555.761352,1599.11379,1656.260186,1828.684655,1681.877536,1564.628897,1613.893031,1598.128508,1750.847323,1828.684655,1789.273348,1775.47939,3441.592403,1775.47939,2315.414299,1780.405804,1741.979779,1740.994496,1773.508825,1845.434461,1776.464673,1777.449956,1843.463895,1838.537482,1803.067305,1670.054143,1830.65522,1799.126175,2333.149387,1807.993719,1718.332995,1744.935627,1821.787676,1775.47939,1862.184266,1772.523542,1779.420521,1781.391086,1959.727251,2374.53126,1778.435238,1765.626563,1796.170326,1821.787676,1808.979001,1767.597129,2242.503381,1576.452289,2132.151721,2231.665271,2459.26557,2459.26557,3200.198146,3328.284895,1768.582411,2993.288783,3105.611009,1547.879091,2302.605624,2276.002992,2328.222974,1768.582411,1713.406581,1607.981335,2145.945678,1678.921688,2283.885253,3604.164045,3205.12456,1594.187377,3325.329047,1615.863596,1698.627341,2611.984386,3581.502543,1698.627341,1639.51038,1823.758242,1532.114568,1515.364763,1873.022376,1774.494108,1680.892253,3214.977386,2756.82094,3171.624948,3137.140055,3012.994437,3182.463058,3432.724859,1847.405026,1613.893031,1861.198983,1771.538259,1844.449178,3347.990548,1749.862041,1775.47939,2355.810889,1791.243913,3189.360037,1797.155609,1773.508825,1719.318277,2303.590907,3118.419684,1909.477835,1752.817889,1638.525098,1537.040982,3043.5382,1651.333772,1686.803949,1834.596351,1659.216034,1655.274903,1617.834161,1624.73114,1768.582411,1801.09674,1757.744302,1785.332217,1634.583967,3413.019205,1651.333772,1897.654443,1532.114568,1578.422854,1610.937183,1579.408137,1564.628897,1512.408915,1568.570027,1666.113013,1669.068861,1532.114568,1544.923243,1522.261741,1545.908526,1584.33455,1563.643614,1614.878313,2321.325995,1770.552977,1614.878313,1819.817111,1842.478612,1767.597129,1762.670715,1764.641281,3367.696202,3253.403411,1557.731918,1639.51038,1672.024709,1608.966617,2314.429016,2214.915466,1673.995274,1712.421299,1756.759019,1633.598684,1856.27257,1790.25863,1791.243913
2012-08,1833.854248,1739.810441,1729.034588,1724.136473,1708.462505,1609.520582,1645.766633,1603.642844,1741.769687,1783.893475,1761.362147,1615.39832,1738.830818,2972.176169,1623.235304,1658.501732,1615.39832,1730.993834,1616.377943,1620.296435,1731.973457,1803.485935,1615.39832,1811.322919,1663.399847,1658.501732,1654.58324,1768.219507,1620.296435,1654.58324,1713.36062,1602.663221,1732.95308,1822.098772,1666.338716,1724.136473,1652.623994,1656.542486,1662.420224,1662.420224,1554.661694,1753.525163,1719.238358,1566.41717,1604.622467,1653.603617,1787.811967,1677.114569,1561.519055,1608.540959,1599.724352,1730.993834,1787.811967,1753.525163,1741.769687,3429.660108,1748.627048,2294.277056,1749.606671,1728.054965,1720.217981,1752.54554,1801.526689,1763.321393,1756.464032,1799.567443,1790.750836,1788.79159,1680.053438,1786.832344,1778.015737,2341.29896,1759.402901,1695.727406,1718.258735,1800.547066,1758.423278,1835.813494,1751.565917,1753.525163,1769.19913,1928.877679,2364.809912,1766.260261,1740.790064,1779.974983,1816.221034,1796.628574,1762.34177,2245.295906,1579.152269,2154.190968,2236.479299,2452.975982,2449.05749,3207.285688,3307.207234,1763.321393,3015.279581,3116.18075,1543.885841,2306.032532,2276.643842,2292.31781,1747.647425,1699.645898,1614.418697,2082.678489,1671.236831,2212.968348,3552.112983,3198.469081,1596.785483,3336.595924,1623.235304,1718.258735,2631.267367,3560.92959,1711.401374,1647.725879,1794.669328,1535.069234,1529.191496,1800.547066,1733.932703,1682.012684,3248.429854,2686.126255,3194.550589,3166.141523,3042.709025,3190.632097,3416.925009,1859.324446,1602.663221,1800.547066,1753.525163,1816.221034,3350.310646,1753.525163,1749.606671,2355.993305,1780.954606,3201.40795,1790.750836,1736.871572,1707.482882,2316.808385,3142.630571,1937.694286,1737.851195,1641.848141,1538.008103,3075.036584,1647.725879,1685.931176,1789.771213,1647.725879,1654.58324,1611.479828,1623.235304,1749.606671,1750.586294,1723.15685,1778.015737,1630.092665,3394.393681,1645.766633,1874.998414,1535.069234,1593.846614,1612.459451,1576.2134,1569.356039,1521.354513,1574.254154,1672.216454,1675.155323,1543.885841,1553.682071,1534.089611,1555.641317,1590.907745,1552.702448,1610.500205,2338.360091,1745.688179,1623.235304,1797.608197,1825.037641,1767.239884,1725.116096,1732.95308,3368.923483,3260.18533,1562.498678,1651.644371,1681.033061,1625.19455,2300.154794,2238.438545,1673.196077,1714.340243,1740.790064,1632.051911,1834.833871,1779.974983,1785.852721
